Source,Target,Weight
Mariah Carey,Chris Brown,0
Mariah Carey,Taylor Swift,0
Mariah Carey,Flo Rida,0
Mariah Carey,Luke Bryan,0
Mariah Carey,Katy Perry,0
Mariah Carey,Lady Gaga,0
Mariah Carey,Adele,0
Mariah Carey,Drake,0
Mariah Carey,Justin Bieber,0
Mariah Carey,Bruno Mars,0
Mariah Carey,Nicki Minaj,0
Mariah Carey,Ed Sheeran,0
Mariah Carey,Imagine Dragons,0
Mariah Carey,Ariana Grande,0
Mariah Carey,The Weeknd,0
Mariah Carey,Post Malone,0
Nirvana,Tupac Shakur,1
Nirvana,R. Kelly,1
Nirvana,Shania Twain,1
Nirvana,Tim McGraw,1
Nirvana,Usher,1
Nirvana,Green Day,1
Nirvana,Backstreet Boys,1
Nirvana,Shakira,1
Nirvana,Jay-Z,1
Nirvana,Robbie Williams,1
Nirvana,Britney Spears,1
Nirvana,Christina Aguilera,1
Nirvana,The Black Eyed Peas,1
Nirvana,Ayumi Hamasaki,1
Nirvana,Eminem,1
Nirvana,Lil Wayne,1
Nirvana,Coldplay,1
Nirvana,Linkin Park,0
Nirvana,Pink,0
Nirvana,Alicia Keys,0
Nirvana,Beyoncé,0
Nirvana,Maroon 5,0
Nirvana,Justin Timberlake,0
Nirvana,Kanye West,0
Nirvana,Rihanna,0
Nirvana,Chris Brown,0
Nirvana,Taylor Swift,0
Nirvana,Flo Rida,0
Nirvana,Luke Bryan,0
Nirvana,Katy Perry,0
Nirvana,Lady Gaga,0
Nirvana,Adele,0
Nirvana,Drake,0
Nirvana,Justin Bieber,0
Nirvana,Bruno Mars,0
Nirvana,Nicki Minaj,0
Nirvana,Ed Sheeran,0
Nirvana,Imagine Dragons,0
Nirvana,Ariana Grande,0
Nirvana,The Weeknd,0
Nirvana,Post Malone,0
Tupac Shakur,R. Kelly,1
Tupac Shakur,Shania Twain,1
Tupac Shakur,Tim McGraw,1
Tupac Shakur,Usher,1
Tupac Shakur,Green Day,1
Tupac Shakur,Backstreet Boys,1
Tupac Shakur,Shakira,1
Tupac Shakur,Jay-Z,1
Tupac Shakur,Robbie Williams,1
Tupac Shakur,Britney Spears,1
Tupac Shakur,Christina Aguilera,1
Tupac Shakur,The Black Eyed Peas,1
Tupac Shakur,Ayumi Hamasaki,1
Tupac Shakur,Eminem,1
Tupac Shakur,Lil Wayne,1
Tupac Shakur,Coldplay,1
Tupac Shakur,Linkin Park,0
Tupac Shakur,Pink,0
Tupac Shakur,Alicia Keys,0
Tupac Shakur,Beyoncé,0
Tupac Shakur,Maroon 5,0
Tupac Shakur,Justin Timberlake,0
Tupac Shakur,Kanye West,0
Tupac Shakur,Rihanna,0
Tupac Shakur,Chris Brown,0
Tupac Shakur,Taylor Swift,0
Tupac Shakur,Flo Rida,0
Tupac Shakur,Luke Bryan,0
Tupac Shakur,Katy Perry,0
Tupac Shakur,Lady Gaga,0
Tupac Shakur,Adele,0
Tupac Shakur,Drake,0
Tupac Shakur,Justin Bieber,0
Tupac Shakur,Bruno Mars,0
Tupac Shakur,Nicki Minaj,0
Tupac Shakur,Ed Sheeran,0
Tupac Shakur,Imagine Dragons,0
Tupac Shakur,Ariana Grande,0
Tupac Shakur,The Weeknd,0
Tupac Shakur,Post Malone,0
R. Kelly,Shania Twain,1
R. Kelly,Tim McGraw,1
R. Kelly,Usher,1
R. Kelly,Green Day,1
R. Kelly,Backstreet Boys,1
R. Kelly,Shakira,1
R. Kelly,Jay-Z,1
R. Kelly,Robbie Williams,1
R. Kelly,Britney Spears,1
R. Kelly,Christina Aguilera,1
R. Kelly,The Black Eyed Peas,1
R. Kelly,Ayumi Hamasaki,1
R. Kelly,Eminem,1
R. Kelly,Lil Wayne,1
R. Kelly,Coldplay,1
R. Kelly,Linkin Park,0
R. Kelly,Pink,0
R. Kelly,Alicia Keys,0
R. Kelly,Beyoncé,0
R. Kelly,Maroon 5,0
R. Kelly,Justin Timberlake,0
R. Kelly,Kanye West,0
R. Kelly,Rihanna,0
R. Kelly,Chris Brown,0
R. Kelly,Taylor Swift,0
R. Kelly,Flo Rida,0
R. Kelly,Luke Bryan,0
R. Kelly,Katy Perry,0
R. Kelly,Lady Gaga,0
R. Kelly,Adele,0
R. Kelly,Drake,0
R. Kelly,Justin Bieber,0
R. Kelly,Bruno Mars,0
R. Kelly,Nicki Minaj,0
R. Kelly,Ed Sheeran,0
R. Kelly,Imagine Dragons,0
R. Kelly,Ariana Grande,0
R. Kelly,The Weeknd,0
R. Kelly,Post Malone,0
Shania Twain,Tim McGraw,1
Shania Twain,Usher,1
Shania Twain,Green Day,1
Shania Twain,Backstreet Boys,1
Shania Twain,Shakira,1
Shania Twain,Jay-Z,1
Shania Twain,Robbie Williams,1
Shania Twain,Britney Spears,1
Shania Twain,Christina Aguilera,1
Shania Twain,The Black Eyed Peas,1
Shania Twain,Ayumi Hamasaki,1
Shania Twain,Eminem,1
Shania Twain,Lil Wayne,1
Shania Twain,Coldplay,1
Shania Twain,Linkin Park,0
Shania Twain,Pink,0
Shania Twain,Alicia Keys,0
Shania Twain,Beyoncé,0
Shania Twain,Maroon 5,0
Shania Twain,Justin Timberlake,0
Shania Twain,Kanye West,0
Shania Twain,Rihanna,0
Shania Twain,Chris Brown,0
Shania Twain,Taylor Swift,0
Shania Twain,Flo Rida,0
Shania Twain,Luke Bryan,0
Shania Twain,Katy Perry,0
Shania Twain,Lady Gaga,0
Shania Twain,Adele,0
Shania Twain,Drake,0
Shania Twain,Justin Bieber,0
Shania Twain,Bruno Mars,0
Shania Twain,Nicki Minaj,0
Shania Twain,Ed Sheeran,0
Shania Twain,Imagine Dragons,0
Shania Twain,Ariana Grande,0
Shania Twain,The Weeknd,0
Shania Twain,Post Malone,0
Tim McGraw,Usher,1
Tim McGraw,Green Day,1
Tim McGraw,Backstreet Boys,1
Tim McGraw,Shakira,1
Tim McGraw,Jay-Z,1
Tim McGraw,Robbie Williams,1
Tim McGraw,Britney Spears,1
Tim McGraw,Christina Aguilera,1
Tim McGraw,The Black Eyed Peas,1
Tim McGraw,Ayumi Hamasaki,1
Tim McGraw,Eminem,1
Tim McGraw,Lil Wayne,1
Tim McGraw,Coldplay,1
Tim McGraw,Linkin Park,0
Tim McGraw,Pink,0
Tim McGraw,Alicia Keys,0
Tim McGraw,Beyoncé,0
Tim McGraw,Maroon 5,0
Tim McGraw,Justin Timberlake,0
Tim McGraw,Kanye West,0
Tim McGraw,Rihanna,0
Tim McGraw,Chris Brown,0
Tim McGraw,Taylor Swift,0
Tim McGraw,Flo Rida,0
Tim McGraw,Luke Bryan,0
Tim McGraw,Katy Perry,0
Tim McGraw,Lady Gaga,0
Tim McGraw,Adele,0
Tim McGraw,Drake,0
Tim McGraw,Justin Bieber,0
Tim McGraw,Bruno Mars,0
Tim McGraw,Nicki Minaj,0
Tim McGraw,Ed Sheeran,0
Tim McGraw,Imagine Dragons,0
Tim McGraw,Ariana Grande,0
Tim McGraw,The Weeknd,0
Tim McGraw,Post Malone,0
Usher,Green Day,1
Usher,Backstreet Boys,1
Usher,Shakira,1
Usher,Jay-Z,1
Usher,Robbie Williams,1
Usher,Britney Spears,1
Usher,Christina Aguilera,1
Usher,The Black Eyed Peas,1
Usher,Ayumi Hamasaki,1
Usher,Eminem,1
Usher,Lil Wayne,1
Usher,Coldplay,1
Usher,Linkin Park,0
Usher,Pink,0
Usher,Alicia Keys,0
Usher,Beyoncé,0
Usher,Maroon 5,0
Usher,Justin Timberlake,0
Usher,Kanye West,0
Usher,Rihanna,0
Usher,Chris Brown,0
Usher,Taylor Swift,0
Usher,Flo Rida,0
Usher,Luke Bryan,0
Usher,Katy Perry,0
Usher,Lady Gaga,0
Usher,Adele,0
Usher,Drake,0
Usher,Justin Bieber,0
Usher,Bruno Mars,0
Usher,Nicki Minaj,0
Usher,Ed Sheeran,0
Usher,Imagine Dragons,0
Usher,Ariana Grande,0
Usher,The Weeknd,0
Usher,Post Malone,0
Green Day,Backstreet Boys,1
Green Day,Shakira,1
Green Day,Jay-Z,1
Green Day,Robbie Williams,1
Green Day,Britney Spears,1
Green Day,Christina Aguilera,1
Green Day,The Black Eyed Peas,1
Green Day,Ayumi Hamasaki,1
Green Day,Eminem,1
Green Day,Lil Wayne,1
Green Day,Coldplay,1
Green Day,Linkin Park,0
Green Day,Pink,0
Green Day,Alicia Keys,0
Green Day,Beyoncé,0
Green Day,Maroon 5,0
Green Day,Justin Timberlake,0
Green Day,Kanye West,0
Green Day,Rihanna,0
Green Day,Chris Brown,0
Green Day,Taylor Swift,0
Green Day,Flo Rida,0
Green Day,Luke Bryan,0
Green Day,Katy Perry,0
Green Day,Lady Gaga,0
Green Day,Adele,0
Green Day,Drake,0
Green Day,Justin Bieber,0
Green Day,Bruno Mars,0
Green Day,Nicki Minaj,0
Green Day,Ed Sheeran,0
Green Day,Imagine Dragons,0
Green Day,Ariana Grande,0
Green Day,The Weeknd,0
Green Day,Post Malone,0
Backstreet Boys,Shakira,1
Backstreet Boys,Jay-Z,1
Backstreet Boys,Robbie Williams,1
Backstreet Boys,Britney Spears,1
Backstreet Boys,Christina Aguilera,1
Backstreet Boys,The Black Eyed Peas,1
Backstreet Boys,Ayumi Hamasaki,1
Backstreet Boys,Eminem,1
Backstreet Boys,Lil Wayne,1
Backstreet Boys,Coldplay,1
Backstreet Boys,Linkin Park,0
Backstreet Boys,Pink,0
Backstreet Boys,Alicia Keys,0
Backstreet Boys,Beyoncé,0
Backstreet Boys,Maroon 5,0
Backstreet Boys,Justin Timberlake,0
Backstreet Boys,Kanye West,0
Backstreet Boys,Rihanna,0
Backstreet Boys,Chris Brown,0
Backstreet Boys,Taylor Swift,0
Backstreet Boys,Flo Rida,0
Backstreet Boys,Luke Bryan,0
Backstreet Boys,Katy Perry,0
Backstreet Boys,Lady Gaga,0
Backstreet Boys,Adele,0
Backstreet Boys,Drake,0
Backstreet Boys,Justin Bieber,0
Backstreet Boys,Bruno Mars,0
Backstreet Boys,Nicki Minaj,0
Backstreet Boys,Ed Sheeran,0
Backstreet Boys,Imagine Dragons,0
Backstreet Boys,Ariana Grande,0
Backstreet Boys,The Weeknd,0
Backstreet Boys,Post Malone,0
Shakira,Jay-Z,1
Shakira,Robbie Williams,1
Shakira,Britney Spears,1
Shakira,Christina Aguilera,1
Shakira,The Black Eyed Peas,1
Shakira,Ayumi Hamasaki,1
Shakira,Eminem,1
Shakira,Lil Wayne,1
Shakira,Coldplay,1
Shakira,Linkin Park,0
Shakira,Pink,0
Shakira,Alicia Keys,0
Shakira,Beyoncé,0
Shakira,Maroon 5,0
Shakira,Justin Timberlake,0
Shakira,Kanye West,0
Shakira,Rihanna,0
Shakira,Chris Brown,0
Shakira,Taylor Swift,0
Shakira,Flo Rida,0
Shakira,Luke Bryan,0
Shakira,Katy Perry,0
Shakira,Lady Gaga,0
Shakira,Adele,0
Shakira,Drake,0
Shakira,Justin Bieber,0
Shakira,Bruno Mars,0
Shakira,Nicki Minaj,0
Shakira,Ed Sheeran,0
Shakira,Imagine Dragons,0
Shakira,Ariana Grande,0
Shakira,The Weeknd,0
Shakira,Post Malone,0
Jay-Z,Robbie Williams,1
Jay-Z,Britney Spears,1
Jay-Z,Christina Aguilera,1
Jay-Z,The Black Eyed Peas,1
Jay-Z,Ayumi Hamasaki,1
Jay-Z,Eminem,1
Jay-Z,Lil Wayne,1
Jay-Z,Coldplay,1
Jay-Z,Linkin Park,0
Jay-Z,Pink,0
Jay-Z,Alicia Keys,0
Jay-Z,Beyoncé,0
Jay-Z,Maroon 5,0
Jay-Z,Justin Timberlake,0
Jay-Z,Kanye West,0
Jay-Z,Rihanna,0
Jay-Z,Chris Brown,0
Jay-Z,Taylor Swift,0
Jay-Z,Flo Rida,0
Jay-Z,Luke Bryan,0
Jay-Z,Katy Perry,0
Jay-Z,Lady Gaga,0
Jay-Z,Adele,0
Jay-Z,Drake,0
Jay-Z,Justin Bieber,0
Jay-Z,Bruno Mars,0
Jay-Z,Nicki Minaj,0
Jay-Z,Ed Sheeran,0
Jay-Z,Imagine Dragons,0
Jay-Z,Ariana Grande,0
Jay-Z,The Weeknd,0
Jay-Z,Post Malone,0
Robbie Williams,Britney Spears,1
Robbie Williams,Christina Aguilera,1
Robbie Williams,The Black Eyed Peas,1
Robbie Williams,Ayumi Hamasaki,1
Robbie Williams,Eminem,1
Robbie Williams,Lil Wayne,1
Robbie Williams,Coldplay,1
Robbie Williams,Linkin Park,0
Robbie Williams,Pink,0
Robbie Williams,Alicia Keys,0
Robbie Williams,Beyoncé,0
Robbie Williams,Maroon 5,0
Robbie Williams,Justin Timberlake,0
Robbie Williams,Kanye West,0
Robbie Williams,Rihanna,0
Robbie Williams,Chris Brown,0
Robbie Williams,Taylor Swift,0
Robbie Williams,Flo Rida,0
Robbie Williams,Luke Bryan,0
Robbie Williams,Katy Perry,0
Robbie Williams,Lady Gaga,0
Robbie Williams,Adele,0
Robbie Williams,Drake,0
Robbie Williams,Justin Bieber,0
Robbie Williams,Bruno Mars,0
Robbie Williams,Nicki Minaj,0
Robbie Williams,Ed Sheeran,0
Robbie Williams,Imagine Dragons,0
Robbie Williams,Ariana Grande,0
Robbie Williams,The Weeknd,0
Robbie Williams,Post Malone,0
Britney Spears,Christina Aguilera,1
Britney Spears,The Black Eyed Peas,1
Britney Spears,Ayumi Hamasaki,1
Britney Spears,Eminem,1
Britney Spears,Lil Wayne,1
Britney Spears,Coldplay,1
Britney Spears,Linkin Park,0
Britney Spears,Pink,0
Britney Spears,Alicia Keys,0
Britney Spears,Beyoncé,0
Britney Spears,Maroon 5,0
Britney Spears,Justin Timberlake,0
Britney Spears,Kanye West,0
Britney Spears,Rihanna,0
Britney Spears,Chris Brown,0
Britney Spears,Taylor Swift,0
Britney Spears,Flo Rida,0
Britney Spears,Luke Bryan,0
Britney Spears,Katy Perry,0
Britney Spears,Lady Gaga,0
Britney Spears,Adele,0
Britney Spears,Drake,0
Britney Spears,Justin Bieber,0
Britney Spears,Bruno Mars,0
Britney Spears,Nicki Minaj,0
Britney Spears,Ed Sheeran,0
Britney Spears,Imagine Dragons,0
Britney Spears,Ariana Grande,0
Britney Spears,The Weeknd,0
Britney Spears,Post Malone,0
Christina Aguilera,The Black Eyed Peas,1
Christina Aguilera,Ayumi Hamasaki,1
Christina Aguilera,Eminem,1
Christina Aguilera,Lil Wayne,1
Christina Aguilera,Coldplay,1
Christina Aguilera,Linkin Park,0
Christina Aguilera,Pink,0
Christina Aguilera,Alicia Keys,0
Christina Aguilera,Beyoncé,0
Christina Aguilera,Maroon 5,0
Christina Aguilera,Justin Timberlake,0
Christina Aguilera,Kanye West,0
Christina Aguilera,Rihanna,0
Christina Aguilera,Chris Brown,0
Christina Aguilera,Taylor Swift,0
Christina Aguilera,Flo Rida,0
Christina Aguilera,Luke Bryan,0
Christina Aguilera,Katy Perry,0
Christina Aguilera,Lady Gaga,0
Christina Aguilera,Adele,0
Christina Aguilera,Drake,0
Christina Aguilera,Justin Bieber,0
Christina Aguilera,Bruno Mars,0
Christina Aguilera,Nicki Minaj,0
Christina Aguilera,Ed Sheeran,0
Christina Aguilera,Imagine Dragons,0
Christina Aguilera,Ariana Grande,0
Christina Aguilera,The Weeknd,0
Christina Aguilera,Post Malone,0
The Black Eyed Peas,Ayumi Hamasaki,1
The Black Eyed Peas,Eminem,1
The Black Eyed Peas,Lil Wayne,1
The Black Eyed Peas,Coldplay,1
The Black Eyed Peas,Linkin Park,0
The Black Eyed Peas,Pink,0
The Black Eyed Peas,Alicia Keys,0
The Black Eyed Peas,Beyoncé,0
The Black Eyed Peas,Maroon 5,0
The Black Eyed Peas,Justin Timberlake,0
The Black Eyed Peas,Kanye West,0
The Black Eyed Peas,Rihanna,0
The Black Eyed Peas,Chris Brown,0
The Black Eyed Peas,Taylor Swift,0
The Black Eyed Peas,Flo Rida,0
The Black Eyed Peas,Luke Bryan,0
The Black Eyed Peas,Katy Perry,0
The Black Eyed Peas,Lady Gaga,0
The Black Eyed Peas,Adele,0
The Black Eyed Peas,Drake,0
The Black Eyed Peas,Justin Bieber,0
The Black Eyed Peas,Bruno Mars,0
The Black Eyed Peas,Nicki Minaj,0
The Black Eyed Peas,Ed Sheeran,0
The Black Eyed Peas,Imagine Dragons,0
The Black Eyed Peas,Ariana Grande,0
The Black Eyed Peas,The Weeknd,0
The Black Eyed Peas,Post Malone,0
Ayumi Hamasaki,Eminem,1
Ayumi Hamasaki,Lil Wayne,1
Ayumi Hamasaki,Coldplay,1
Ayumi Hamasaki,Linkin Park,0
Ayumi Hamasaki,Pink,0
Ayumi Hamasaki,Alicia Keys,0
Ayumi Hamasaki,Beyoncé,0
Ayumi Hamasaki,Maroon 5,0
Ayumi Hamasaki,Justin Timberlake,0
Ayumi Hamasaki,Kanye West,0
Ayumi Hamasaki,Rihanna,0
Ayumi Hamasaki,Chris Brown,0
Ayumi Hamasaki,Taylor Swift,0
Ayumi Hamasaki,Flo Rida,0
Ayumi Hamasaki,Luke Bryan,0
Ayumi Hamasaki,Katy Perry,0
Ayumi Hamasaki,Lady Gaga,0
Ayumi Hamasaki,Adele,0
Ayumi Hamasaki,Drake,0
Ayumi Hamasaki,Justin Bieber,0
Ayumi Hamasaki,Bruno Mars,0
Ayumi Hamasaki,Nicki Minaj,0
Ayumi Hamasaki,Ed Sheeran,0
Ayumi Hamasaki,Imagine Dragons,0
Ayumi Hamasaki,Ariana Grande,0
Ayumi Hamasaki,The Weeknd,0
Ayumi Hamasaki,Post Malone,0
Eminem,Lil Wayne,1
Eminem,Coldplay,1
Eminem,Linkin Park,0
Eminem,Pink,0
Eminem,Alicia Keys,0
Eminem,Beyoncé,0
Eminem,Maroon 5,0
Eminem,Justin Timberlake,0
Eminem,Kanye West,0
Eminem,Rihanna,0
Eminem,Chris Brown,0
Eminem,Taylor Swift,0
Eminem,Flo Rida,0
Eminem,Luke Bryan,0
Eminem,Katy Perry,0
Eminem,Lady Gaga,0
Eminem,Adele,0
Eminem,Drake,0
Eminem,Justin Bieber,0
Eminem,Bruno Mars,0
Eminem,Nicki Minaj,0
Eminem,Ed Sheeran,0
Eminem,Imagine Dragons,0
Eminem,Ariana Grande,0
Eminem,The Weeknd,0
Eminem,Post Malone,0
Lil Wayne,Coldplay,1
Lil Wayne,Linkin Park,0
Lil Wayne,Pink,0
Lil Wayne,Alicia Keys,0
Lil Wayne,Beyoncé,0
Lil Wayne,Maroon 5,0
Lil Wayne,Justin Timberlake,0
Lil Wayne,Kanye West,0
Lil Wayne,Rihanna,0
Lil Wayne,Chris Brown,0
Lil Wayne,Taylor Swift,0
Lil Wayne,Flo Rida,0
Lil Wayne,Luke Bryan,0
Lil Wayne,Katy Perry,0
Lil Wayne,Lady Gaga,0
Lil Wayne,Adele,0
Lil Wayne,Drake,0
Lil Wayne,Justin Bieber,0
Lil Wayne,Bruno Mars,0
Lil Wayne,Nicki Minaj,0
Lil Wayne,Ed Sheeran,0
Lil Wayne,Imagine Dragons,0
Lil Wayne,Ariana Grande,0
Lil Wayne,The Weeknd,0
Lil Wayne,Post Malone,0
Coldplay,Linkin Park,0
Coldplay,Pink,0
Coldplay,Alicia Keys,0
Coldplay,Beyoncé,0
Coldplay,Maroon 5,0
Coldplay,Justin Timberlake,0
Coldplay,Kanye West,0
Coldplay,Rihanna,0
Coldplay,Chris Brown,0
Coldplay,Taylor Swift,0
Coldplay,Flo Rida,0
Coldplay,Luke Bryan,0
Coldplay,Katy Perry,0
Coldplay,Lady Gaga,0
Coldplay,Adele,0
Coldplay,Drake,0
Coldplay,Justin Bieber,0
Coldplay,Bruno Mars,0
Coldplay,Nicki Minaj,0
Coldplay,Ed Sheeran,0
Coldplay,Imagine Dragons,0
Coldplay,Ariana Grande,0
Coldplay,The Weeknd,0
Coldplay,Post Malone,0
Linkin Park,Pink,1
Linkin Park,Alicia Keys,1
Linkin Park,Beyoncé,1
Linkin Park,Maroon 5,1
Linkin Park,Justin Timberlake,1
Linkin Park,Kanye West,1
Linkin Park,Rihanna,1
Linkin Park,Chris Brown,1
Linkin Park,Taylor Swift,1
Linkin Park,Flo Rida,1
Linkin Park,Luke Bryan,1
Linkin Park,Katy Perry,1
Linkin Park,Lady Gaga,1
Linkin Park,Adele,1
Linkin Park,Drake,1
Linkin Park,Justin Bieber,1
Linkin Park,Bruno Mars,0
Linkin Park,Nicki Minaj,0
Linkin Park,Ed Sheeran,0
Linkin Park,Imagine Dragons,0
Linkin Park,Ariana Grande,0
Linkin Park,The Weeknd,0
Linkin Park,Post Malone,0
Pink,Alicia Keys,1
Pink,Beyoncé,1
Pink,Maroon 5,1
Pink,Justin Timberlake,1
Pink,Kanye West,1
Pink,Rihanna,1
Pink,Chris Brown,1
Pink,Taylor Swift,1
Pink,Flo Rida,1
Pink,Luke Bryan,1
Pink,Katy Perry,1
Pink,Lady Gaga,1
Pink,Adele,1
Pink,Drake,1
Pink,Justin Bieber,1
Pink,Bruno Mars,0
Pink,Nicki Minaj,0
Pink,Ed Sheeran,0
Pink,Imagine Dragons,0
Pink,Ariana Grande,0
Pink,The Weeknd,0
Pink,Post Malone,0
Alicia Keys,Beyoncé,1
Alicia Keys,Maroon 5,1
Alicia Keys,Justin Timberlake,1
Alicia Keys,Kanye West,1
Alicia Keys,Rihanna,1
Alicia Keys,Chris Brown,1
Alicia Keys,Taylor Swift,1
Alicia Keys,Flo Rida,1
Alicia Keys,Luke Bryan,1
Alicia Keys,Katy Perry,1
Alicia Keys,Lady Gaga,1
Alicia Keys,Adele,1
Alicia Keys,Drake,1
Alicia Keys,Justin Bieber,1
Alicia Keys,Bruno Mars,0
Alicia Keys,Nicki Minaj,0
Alicia Keys,Ed Sheeran,0
Alicia Keys,Imagine Dragons,0
Alicia Keys,Ariana Grande,0
Alicia Keys,The Weeknd,0
Alicia Keys,Post Malone,0
Beyoncé,Maroon 5,1
Beyoncé,Justin Timberlake,1
Beyoncé,Kanye West,1
Beyoncé,Rihanna,1
Beyoncé,Chris Brown,1
Beyoncé,Taylor Swift,1
Beyoncé,Flo Rida,1
Beyoncé,Luke Bryan,1
Beyoncé,Katy Perry,1
Beyoncé,Lady Gaga,1
Beyoncé,Adele,1
Beyoncé,Drake,1
Beyoncé,Justin Bieber,1
Beyoncé,Bruno Mars,0
Beyoncé,Nicki Minaj,0
Beyoncé,Ed Sheeran,0
Beyoncé,Imagine Dragons,0
Beyoncé,Ariana Grande,0
Beyoncé,The Weeknd,0
Beyoncé,Post Malone,0
Maroon 5,Justin Timberlake,1
Maroon 5,Kanye West,1
Maroon 5,Rihanna,1
Maroon 5,Chris Brown,1
Maroon 5,Taylor Swift,1
Maroon 5,Flo Rida,1
Maroon 5,Luke Bryan,1
Maroon 5,Katy Perry,1
Maroon 5,Lady Gaga,1
Maroon 5,Adele,1
Maroon 5,Drake,1
Maroon 5,Justin Bieber,1
Maroon 5,Bruno Mars,0
Maroon 5,Nicki Minaj,0
Maroon 5,Ed Sheeran,0
Maroon 5,Imagine Dragons,0
Maroon 5,Ariana Grande,0
Maroon 5,The Weeknd,0
Maroon 5,Post Malone,0
Justin Timberlake,Kanye West,1
Justin Timberlake,Rihanna,1
Justin Timberlake,Chris Brown,1
Justin Timberlake,Taylor Swift,1
Justin Timberlake,Flo Rida,1
Justin Timberlake,Luke Bryan,1
Justin Timberlake,Katy Perry,1
Justin Timberlake,Lady Gaga,1
Justin Timberlake,Adele,1
Justin Timberlake,Drake,1
Justin Timberlake,Justin Bieber,1
Justin Timberlake,Bruno Mars,0
Justin Timberlake,Nicki Minaj,0
Justin Timberlake,Ed Sheeran,0
Justin Timberlake,Imagine Dragons,0
Justin Timberlake,Ariana Grande,0
Justin Timberlake,The Weeknd,0
Justin Timberlake,Post Malone,0
Kanye West,Rihanna,1
Kanye West,Chris Brown,1
Kanye West,Taylor Swift,1
Kanye West,Flo Rida,1
Kanye West,Luke Bryan,1
Kanye West,Katy Perry,1
Kanye West,Lady Gaga,1
Kanye West,Adele,1
Kanye West,Drake,1
Kanye West,Justin Bieber,1
Kanye West,Bruno Mars,0
Kanye West,Nicki Minaj,0
Kanye West,Ed Sheeran,0
Kanye West,Imagine Dragons,0
Kanye West,Ariana Grande,0
Kanye West,The Weeknd,0
Kanye West,Post Malone,0
Rihanna,Chris Brown,1
Rihanna,Taylor Swift,1
Rihanna,Flo Rida,1
Rihanna,Luke Bryan,1
Rihanna,Katy Perry,1
Rihanna,Lady Gaga,1
Rihanna,Adele,1
Rihanna,Drake,1
Rihanna,Justin Bieber,1
Rihanna,Bruno Mars,0
Rihanna,Nicki Minaj,0
Rihanna,Ed Sheeran,0
Rihanna,Imagine Dragons,0
Rihanna,Ariana Grande,0
Rihanna,The Weeknd,0
Rihanna,Post Malone,0
Chris Brown,Taylor Swift,1
Chris Brown,Flo Rida,1
Chris Brown,Luke Bryan,1
Chris Brown,Katy Perry,1
Chris Brown,Lady Gaga,1
Chris Brown,Adele,1
Chris Brown,Drake,1
Chris Brown,Justin Bieber,1
Chris Brown,Bruno Mars,0
Chris Brown,Nicki Minaj,0
Chris Brown,Ed Sheeran,0
Chris Brown,Imagine Dragons,0
Chris Brown,Ariana Grande,0
Chris Brown,The Weeknd,0
Chris Brown,Post Malone,0
Taylor Swift,Flo Rida,1
Taylor Swift,Luke Bryan,1
Taylor Swift,Katy Perry,1
Taylor Swift,Lady Gaga,1
Taylor Swift,Adele,1
Taylor Swift,Drake,1
Taylor Swift,Justin Bieber,1
Taylor Swift,Bruno Mars,0
Taylor Swift,Nicki Minaj,0
Taylor Swift,Ed Sheeran,0
Taylor Swift,Imagine Dragons,0
Taylor Swift,Ariana Grande,0
Taylor Swift,The Weeknd,0
Taylor Swift,Post Malone,0
Flo Rida,Luke Bryan,1
Flo Rida,Katy Perry,1
Flo Rida,Lady Gaga,1
Flo Rida,Adele,1
Flo Rida,Drake,1
Flo Rida,Justin Bieber,1
Flo Rida,Bruno Mars,0
Flo Rida,Nicki Minaj,0
Flo Rida,Ed Sheeran,0
Flo Rida,Imagine Dragons,0
Flo Rida,Ariana Grande,0
Flo Rida,The Weeknd,0
Flo Rida,Post Malone,0
Luke Bryan,Katy Perry,1
Luke Bryan,Lady Gaga,1
Luke Bryan,Adele,1
Luke Bryan,Drake,1
Luke Bryan,Justin Bieber,1
Luke Bryan,Bruno Mars,0
Luke Bryan,Nicki Minaj,0
Luke Bryan,Ed Sheeran,0
Luke Bryan,Imagine Dragons,0
Luke Bryan,Ariana Grande,0
Luke Bryan,The Weeknd,0
Luke Bryan,Post Malone,0
Katy Perry,Lady Gaga,1
Katy Perry,Adele,1
Katy Perry,Drake,1
Katy Perry,Justin Bieber,1
Katy Perry,Bruno Mars,0
Katy Perry,Nicki Minaj,0
Katy Perry,Ed Sheeran,0
Katy Perry,Imagine Dragons,0
Katy Perry,Ariana Grande,0
Katy Perry,The Weeknd,0
Katy Perry,Post Malone,0
Lady Gaga,Adele,1
Lady Gaga,Drake,1
Lady Gaga,Justin Bieber,1
Lady Gaga,Bruno Mars,0
Lady Gaga,Nicki Minaj,0
Lady Gaga,Ed Sheeran,0
Lady Gaga,Imagine Dragons,0
Lady Gaga,Ariana Grande,0
Lady Gaga,The Weeknd,0
Lady Gaga,Post Malone,0
Adele,Drake,1
Adele,Justin Bieber,1
Adele,Bruno Mars,0
Adele,Nicki Minaj,0
Adele,Ed Sheeran,0
Adele,Imagine Dragons,0
Adele,Ariana Grande,0
Adele,The Weeknd,0
Adele,Post Malone,0
Drake,Justin Bieber,1
Drake,Bruno Mars,0
Drake,Nicki Minaj,0
Drake,Ed Sheeran,0
Drake,Imagine Dragons,0
Drake,Ariana Grande,0
Drake,The Weeknd,0
Drake,Post Malone,0
Justin Bieber,Bruno Mars,0
